doc_name,date,auteur,titre,fabula,gender,mort_auteur,canon
1960_Simon-Claude_La-Route-des-Flandres,1960,claude simon,la route des flandres,True,male,2005,canon
1960_Delly_La-colombe-de-Rudsay-Manor,1960,delly,la colombe de rudsay manor,False,female,1947,non-canon
1960_Delly_Les-deux-fraternites,1960,delly,les deux fraternites,False,female,1947,non-canon
1960_Simenon-Georges_Maigret-aux-assises,1960,georges simenon,maigret aux assises,True,male,1989,canon
1960_San-Antonio_Du-brut-pour-les-brutes,1960,antonio san,du brut pour les brutes,False,male,2000,non-canon
1960_San-Antonio_San-Antonio-renvoie-la-balle,1960,antonio san,san antonio renvoie la balle,False,male,2000,non-canon
1960_Bealu-Marcel_Contes-du-demi-sommeil,1960,marcel bealu,contes du demi sommeil,False,male,1993,non-canon
1960_Gary-Romain_La-promesse-de-l-aube,1960,romain gary,la promesse de l aube,True,male,1980,canon
1960_Pagnol-Marcel_Le-Temps-des-Secrets,1960,marcel pagnol,le temps des secrets,False,male,1974,non-canon
1961_Robbe-Grillet-Alain_L-Annee-derniere-a-Marienbad,1961,grillet alain robbe,l annee derniere a marienbad,True,male,2008,canon
1961_Simenon-Georges_Maigret-et-le-voleur-paresseux,1961,georges simenon,maigret et le voleur paresseux,True,male,1989,canon
1961_San-Antonio_De-A-jusqu-a-Z,1961,antonio san,de a jusqu a z,False,male,2000,non-canon
1961_Troyat-Henri_La-gloire-des-vaincus,1961,henri troyat,la gloire des vaincus,False,male,2007,non-canon
1961_San-Antonio_Y-a-bon-San-Antonio,1961,antonio san,y a bon san antonio,False,male,2000,non-canon
1961_San-Antonio_San-Antonio-chez-les-Mac,1961,antonio san,san antonio chez les mac,False,male,2000,non-canon
1961_San-Antonio_Ne-mangez-pas-la-consigne,1961,antonio san,ne mangez pas la consigne,False,male,2000,non-canon
1961_Delly_Ahelya-fille-des-Indes,1961,delly,ahelya fille des indes,False,female,1947,non-canon
1961_Delly_Le-roi-des-Andes,1961,delly,le roi des andes,False,female,1947,non-canon
1961_San-Antonio_La-fin-des-haricots,1961,antonio san,la fin des haricots,False,male,2000,non-canon
1962_San-Antonio_Le-loup-habille-en-grand-mere,1962,antonio san,le loup habille en grand mere,False,male,2000,non-canon
1962_Simenon-Georges_Maigret-et-le-client-du-samedi,1962,georges simenon,maigret et le client du samedi,True,male,1989,canon
1962_San-Antonio_Menage-tes-meninges,1962,antonio san,menage tes meninges,False,male,2000,non-canon
1962_Troyat-Henri_Les-Dames-de-Siberie,1962,henri troyat,les dames de siberie,False,male,2007,non-canon
1962_San-Antonio_San-Antonio-chez-les-Gones,1962,antonio san,san antonio chez les gones,False,male,2000,non-canon
1962_San-Antonio_Fleur-de-nave-vinaigrette,1962,antonio san,fleur de nave vinaigrette,False,male,2000,non-canon
1962_Simenon-Georges_Maigret-et-les-braves-gens,1962,georges simenon,maigret et les braves gens,True,male,1989,canon
1962_Delly_Fille-de-chouans,1962,delly,fille de chouans,False,female,1947,non-canon
1963_Pagnol-Marcel_Manon-des-sources,1963,marcel pagnol,manon des sources,False,male,1974,non-canon
1963_Simenon-Georges_Maigret-et-le-clochard,1963,georges simenon,maigret et le clochard,True,male,1989,canon
1963_San-Antonio_En-peignant-la-girafe,1963,antonio san,en peignant la girafe,False,male,2000,non-canon
1963_San-Antonio_Le-coup-du-pere-Francois,1963,antonio san,le coup du pere francois,False,male,2000,non-canon
1963_Green-Julien_Partir-avant-le-jour,1963,julien green,partir avant le jour,True,male,1998,canon
1963_Simenon-Georges_La-colere-de-Maigret,1963,georges simenon,la colere de maigret,True,male,1989,canon
1963_Troyat-Henri_Sophie-ou-La-Fin-des-Combats,1963,henri troyat,sophie ou la fin des combats,False,male,2007,non-canon
1963_Beauvoir-Simone-de_La-force-des-choses_1,1963,simone de beauvoir,la force des choses,True,female,1986,canon
1963_Bouvier-Nicolas_L-usage-du-monde,1963,nicolas bouvier,l usage du monde,True,male,1998,canon
1963_San-Antonio_Le-gala-des-emplumes,1963,antonio san,le gala des emplumes,False,male,2000,non-canon
1963_San-Antonio_San-Antonio-polka,1963,antonio san,san antonio polka,False,male,2000,non-canon
1963_Beauvoir-Simone-de_La-force-des-choses_2,1963,simone de beauvoir,la force des choses,True,female,1986,canon
1964_Duras-Marguerite_Le-Ravissement-de-Lol-V-Stein,1964,marguerite duras,le ravissement de lol v stein,True,female,1996,canon
1964_Simenon-Georges_Maigret-se-defend,1964,georges simenon,maigret se defend,True,male,1989,canon
1964_Simenon-Georges_La-patience-de-Maigret,1964,georges simenon,la patience de maigret,True,male,1989,canon
1964_Simenon-Georges_Maigret-et-le-fantome,1964,georges simenon,maigret et le fantome,True,male,1989,canon
1964_San-Antonio_Berurier-au-serail,1964,antonio san,berurier au serail,False,male,2000,non-canon
1964_San-Antonio_Votez-Berurier,1964,antonio san,votez berurier,False,male,2000,non-canon
1965_De-Villiers-Gerard_SAS-a-Istanbul,1965,villiers gerard de,sas a istanbul,False,male,2013,non-canon
1965_San-Antonio_Vas-y-Beru,1965,antonio san,vas y beru,False,male,2000,non-canon
1965_San-Antonio_Tango-chinetoque,1965,antonio san,tango chinetoque,False,male,2000,non-canon
1965_De-Villiers-Gerard_SAS-contre-CIA,1965,villiers gerard de,sas contre cia,False,male,2013,non-canon
1965_Delbo-Charlotte_Auschwitz-et-apres_I-Aucun-de-nous-ne-reviendra,1965,charlotte delbo,auschwitz et apres,True,female,1985,canon
1965_Perec-Georges_Les-choses,1965,georges perec,les choses,True,male,1982,canon
1965_Sarrazin-Albertine_L-Astragale,1965,albertine sarrazin,l astragale,False,female,1967,non-canon
1965_Le-Clezio-Jean-Marie-Gustave_La-fievre,1965,clezio jean marie gustave le,la fievre,True,male,20--,canon
1965_San-Antonio_La-rate-au-court-bouillon,1965,antonio san,la rate au court bouillon,False,male,2000,non-canon
1966_Vian-Boris_Trouble-dans-les-andains,1966,boris vian,trouble dans les andains,True,male,1959,canon
1966_Delly_Une-mesalliance,1966,delly,une mesalliance,False,female,1947,non-canon
1966_Delly_La-lampe-ardente,1966,delly,la lampe ardente,False,female,1947,non-canon
1966_Beauvoir-Simone-de_Les-belles-images,1966,simone de beauvoir,les belles images,True,female,1986,canon
1966_San-Antonio_Mange-et-tais-toi,1966,antonio san,mange et tais toi,False,male,2000,non-canon
1966_Perec-Georges_Quel-petit-velo-a-guidon-chrome-au-fond-de-la-cour-,1966,georges perec,quel petit velo a guidon chrome au fond de la cour ,True,male,1982,canon
1966_Simenon-Georges_Maigret-et-l-affaire-Nahour,1966,georges simenon,maigret et l affaire nahour,True,male,1989,canon
1966_San-Antonio_Salut-mon-Pope-,1966,antonio san,salut mon pope ,False,male,2000,non-canon
1967_Simenon-Georges_Le-voleur-de-Maigret,1967,georges simenon,le voleur de maigret,True,male,1989,canon
1967_Perec-Georges_Un-homme-qui-dort,1967,georges perec,un homme qui dort,True,male,1982,canon
1967_Simon-Claude_Histoire,1967,claude simon,histoire,True,male,2005,canon
1967_San-Antonio_L-archipel-des-malotrus,1967,antonio san,l archipel des malotrus,False,male,2000,non-canon
1967_Tournier-Michel_Vendredi-ou-les-limbes-du-Pacifique,1967,michel tournier,vendredi ou les limbes du pacifique,True,male,2016,canon
1967_San-Antonio_Faut-etre-logique,1967,antonio san,faut etre logique,False,male,2000,non-canon
1967_San-Antonio_Y-a-de-l-action,1967,antonio san,y a de l action,False,male,2000,non-canon
1967_San-Antonio_Beru-contre-San-Antonio,1967,antonio san,beru contre san antonio,False,male,2000,non-canon
1968_Simonin-Albert_Le-Hotu,1968,albert simonin,le hotu,False,male,1980,non-canon
1968_San-Antonio_Viva-Bertaga,1968,antonio san,viva bertaga,False,male,2000,non-canon
1968_Gary-Romain_La-Tete-coupable,1968,romain gary,la tete coupable,True,male,1980,canon
1968_Yourcenar-Marguerite_L-Oeuvre-Au-Noir,1968,marguerite yourcenar,l oeuvre au noir,True,female,1987,canon
1968_San-Antonio_Bravo-docteur-Beru,1968,antonio san,bravo docteur beru,False,male,2000,non-canon
1968_Dhotel-Andre_L-Enfant-qui-disait-n-importe-quoi,1968,andre dhotel,l enfant qui disait n importe quoi,True,male,1991,canon
1968_Simenon-Georges_L-ami-d-enfance-de-Maigret,1968,georges simenon,l ami d enfance de maigret,True,male,1989,canon
1968_Simenon-Georges_Maigret-hesite,1968,georges simenon,maigret hesite,True,male,1989,canon
1968_Simenon-Georges_Maigret-a-Vichy,1968,georges simenon,maigret a vichy,True,male,1989,canon
1968_Barjavel-Rene_La-nuit-des-temps,1968,rene barjavel,la nuit des temps,False,male,1985,non-canon
1968_San-Antonio_Un-elephant-ça-trompe,1968,antonio san,un elephant ça trompe,False,male,2000,non-canon
1968_Guy-Des-Cars_La-revoltee,1968,des cars guy,la revoltee,False,male,1911,non-canon
1968_San-Antonio_Zero-pour-la-question,1968,antonio san,zero pour la question,False,male,2000,non-canon
1968_Modiano-Patrick_La-Place-de-l-etoile,1968,patrick modiano,la place de l etoile,True,male,20--,canon
1969_Magali_La-prisonniere,1969,magali,la prisonniere,False,female,1986,non-canon
1969_Montherlant-Henry-de_Les-garçons,1969,henry de montherlant,les garçons,True,male,1972,canon
1969_Mauriac-Francois_Un-adolescent-d-autrefois,1969,francois mauriac,un adolescent d autrefois,True,male,1970,canon
1969_Marceau-Felicien_Creezy,1969,felicien marceau,creezy,False,male,2012,non-canon
1969_San-Antonio_Faut-il-vous-l-envelopper,1969,antonio san,faut il vous l envelopper,False,male,2000,non-canon
1969_San-Antonio_En-avant-la-moujik,1969,antonio san,en avant la moujik,False,male,2000,non-canon
1969_Modiano-Patrick_La-Ronde-De-Nuit,1969,patrick modiano,la ronde de nuit,True,male,20--,canon
1969_Sagan-Françoise_Un-peu-de-soleil-dans-l-eau-froide,1969,françoise sagan,un peu de soleil dans l eau froide,False,female,2004,non-canon
1969_Siniac-Pierre_La-Nuit-des-Auverpins,1969,pierre siniac,la nuit des auverpins,False,male,2002,non-canon
1969_Simenon-Georges_Maigret-et-le-tueur,1969,georges simenon,maigret et le tueur,True,male,1989,canon
1969_San-Antonio_Ma-langue-au-Chah,1969,antonio san,ma langue au chah,False,male,2000,non-canon
1970_San-Antonio_Ça-mange-pas-de-pain,1970,antonio san,ça mange pas de pain,False,male,2000,non-canon
1970_Tournier-Michel_Le-Roi-des-Aulnes,1970,michel tournier,le roi des aulnes,True,male,2016,canon
1970_Simenon-Georges_Maigret-et-le-marchand-de-vin,1970,georges simenon,maigret et le marchand de vin,True,male,1989,canon
1970_Beckett-Samuel_Le-Depeupleur,1970,samuel beckett,le depeupleur,True,male,1989,canon
1970_Blondin-Antoine_Monsieur-Jadis-ou-l-ecole-du-soir,1970,antoine blondin,monsieur jadis ou l ecole du soir,False,male,1991,non-canon
1970_Gary-Romain_Chien-blanc,1970,romain gary,chien blanc,True,male,1980,canon
1970_Deon-Michel_Les-poneys-sauvages,1970,michel deon,les poneys sauvages,False,male,2016,non-canon
1970_Veuzit-Max-du_La-Jeannette,1970,max du veuzit,la jeannette,False,female,1952,non-canon
1970_Simenon-Georges_La-folle-de-Maigret,1970,georges simenon,la folle de maigret,True,male,1989,canon
1970_Delbo-Charlotte_Auschwitz-et-apres_II--Une-connaissance-inutile,1970,charlotte delbo,auschwitz et apres,True,female,1985,canon
1971_Yourcenar-Marguerite_Alexis-ou-le-Traite-du-Vain-Combat-Le-Coup-de-Grace,1971,marguerite yourcenar,alexis ou le traite du vain combat le coup de grace,True,female,1987,canon
1971_San-Antonio_N-en-jetez-plus,1971,antonio san,n en jetez plus,False,male,2000,non-canon
1971_Veuzit-Max-du_Mon-mari,1971,max du veuzit,mon mari,False,female,1952,non-canon
1971_Tournier-Michel_Vendredi-ou-la-vie-sauvage,1971,michel tournier,vendredi ou la vie sauvage,True,male,2016,canon
1971_Simenon-Georges_Maigret-et-l-indicateur,1971,georges simenon,maigret et l indicateur,True,male,1989,canon
1971_Dhotel-Andre_L-honorable-Monsieur-Jacques,1971,andre dhotel,l honorable monsieur jacques,True,male,1991,canon
1971_Delbo-Charlotte_Auschwitz-et-apres_III--Mesure-de-nos-jours,1971,charlotte delbo,auschwitz et apres,True,female,1985,canon
1971_Laurent-Jacques_Les-betises,1971,jacques laurent,les betises,False,male,2000,non-canon
1971_A.D.G._Les-panadeux,1971,a.d.g.,les panadeux,False,male,2004,non-canon
1971_San-Antonio_Moi-vous-me-connaissez,1971,antonio san,moi vous me connaissez,False,male,2000,non-canon
1971_Veuzit-Max-du_Rien-qu'une-nuit,1971,max du veuzit,rien qu'une nuit,False,female,1952,non-canon
1971_Simenon-Georges_Maigret-et-l-homme-tout-seul,1971,georges simenon,maigret et l homme tout seul,True,male,1989,canon
1972_Modiano-Patrick_Les-boulevards-de-ceinture,1972,patrick modiano,les boulevards de ceinture,True,male,20--,canon
1972_Boileau-Narcejac_La-vie-en-miettes,1972,narcejac boileau,la vie en miettes,False,male,1989,non-canon
1972_San-Antonio_Ca-ne-s-invente-pas,1972,antonio san,ca ne s invente pas,False,male,2000,non-canon
1972_Aragon-Louis_Aurelien,1972,louis aragon,aurelien,True,male,1982,canon
1972_Veuzit-Max-du_Mariage-dore,1972,max du veuzit,mariage dore,False,female,1952,non-canon
1972_San-Antonio_Emballage-cadeau,1972,antonio san,emballage cadeau,False,male,2000,non-canon
1972_Veuzit-Max-du_Sa-maman-de-papier,1972,max du veuzit,sa maman de papier,False,female,1952,non-canon
1972_A.D.G._Cradoque-s-band,1972,a.d.g.,cradoque s band,False,male,2004,non-canon
1972_Yourcenar-Marguerite_Denier-du-reve,1972,marguerite yourcenar,denier du reve,True,female,1987,canon
1972_Simenon-Georges_Maigret-et-Monsieur-Charles,1972,georges simenon,maigret et monsieur charles,True,male,1989,canon
1972_A.D.G._La-marche-truque,1972,a.d.g.,la marche truque,False,male,2004,non-canon
1972_Veuzit-Max-du_Le-coeur-d'ivoire,1972,max du veuzit,le coeur d'ivoire,False,female,1952,non-canon
1972_San-Antonio_T-es-beau-tu-sais,1972,antonio san,t es beau tu sais,False,male,2000,non-canon
1972_San-Antonio_Appelez-moi-cherie,1972,antonio san,appelez moi cherie,False,male,2000,non-canon
1972_A.D.G._Les-trois-Badours,1972,a.d.g.,les trois badours,False,male,2004,non-canon
1972_Gary-Romain_Europa,1972,romain gary,europa,True,male,1980,canon
1972_A.D.G._La-nuit-des-grands-chiens-malades,1972,a.d.g.,la nuit des grands chiens malades,False,male,2004,non-canon
1972_Giono-Jean_Les-recits-de-la-demi-brigade,1972,jean giono,les recits de la demi brigade,True,male,1970,canon
1973_Simon-Claude_Triptyque,1973,claude simon,triptyque,True,male,2005,canon
1973_Deon-Michel_Un-Taxi-mauve,1973,michel deon,un taxi mauve,False,male,2016,non-canon
1973_A.D.G._Berry-Story,1973,a.d.g.,berry story,False,male,2004,non-canon
1973_Vautrin-Jean_a-Bulletins-Rouges,1973,jean vautrin,a bulletins rouges,False,male,2015,non-canon
1973_Ionesco-Eugene_Le-solitaire,1973,eugene ionesco,le solitaire,True,male,1994,canon
1973_San-Antonio_J-ai-essaye-on-peut,1973,antonio san,j ai essaye on peut,False,male,2000,non-canon
1973_Rolin-Dominique_Lettre-au-vieil-homme,1973,dominique rolin,lettre au vieil homme,False,female,2012,non-canon
1973_Barjavel-Rene_Le-Grand-Secret,1973,rene barjavel,le grand secret,False,male,1985,non-canon
1974_San-Antonio_Mets-ton-doigt-ou-j-ai-mon-doigt,1974,antonio san,mets ton doigt ou j ai mon doigt,False,male,2000,non-canon
1974_Yourcenar-Marguerite_Souvenirs-pieux,1974,marguerite yourcenar,souvenirs pieux,True,female,1987,canon
1974_San-Antonio_Les-predictions-de-Nostraberus,1974,antonio san,les predictions de nostraberus,False,male,2000,non-canon
1974_Ajar-Emile-Gary-Romain_Gros-Calin,1974,emile gary romain ajar,gros calin,True,male,1980,canon
1974_San-Antonio_Si-Signore,1974,antonio san,si signore,False,male,2000,non-canon
1974_San-Antonio_Un-os-dans-la-noce,1974,antonio san,un os dans la noce,False,male,2000,non-canon
1974_Sagan-Françoise_Un-profil-perdu,1974,françoise sagan,un profil perdu,False,female,2004,non-canon
1974_A.D.G._Je-suis-un-roman-noir,1974,a.d.g.,je suis un roman noir,False,male,2004,non-canon
1974_Laine-Pascal_La-dentelliere,1974,pascal laine,la dentelliere,False,male,XXXX,non-canon
1975_Modiano-Patrick_Villa-Triste,1975,patrick modiano,villa triste,True,male,20--,canon
1975_Simon-Claude_Leçon-De-Choses,1975,claude simon,leçon de choses,True,male,2005,canon
1975_San-Antonio_Dis-bonjour-a-la-dame,1975,antonio san,dis bonjour a la dame,False,male,2000,non-canon
1975_San-Antonio_La-vie-privee-de-Walter-Klozett,1975,antonio san,la vie privee de walter klozett,False,male,2000,non-canon
1975_Ajar-Emile-Gary-Romain_La-Vie-Devant-Soi,1975,emile gary romain ajar,la vie devant soi,True,male,1980,canon
1975_Tournier-Michel_Les-Meteores,1975,michel tournier,les meteores,True,male,2016,canon
1975_Cardinal-Marie_Les-mots-pour-le-dire,1975,marie cardinal,les mots pour le dire,False,female,2001,non-canon
1975_Sagan-Françoise_Des-yeux-de-soie,1975,françoise sagan,des yeux de soie,False,female,2004,non-canon
1975_San-Antonio_Certaines-l-aiment-chauve,1975,antonio san,certaines l aiment chauve,False,male,2000,non-canon
1975_Gary-Romain_Au-dela-de-cette-limite-votre-ticket-n-est-plus-valable,1975,romain gary,au dela de cette limite votre ticket n est plus valable,True,male,1980,canon
1975_Deon-Michel_Le-Jeune-homme-vert,1975,michel deon,le jeune homme vert,False,male,2016,non-canon
1975_Blondin-Antoine_Quat-saisons,1975,antoine blondin,quat saisons,False,male,1991,non-canon
1975_San-Antonio_Maman-les-petits-bateaux,1975,antonio san,maman les petits bateaux,False,male,2000,non-canon
1976_San-Antonio_Sucette-boulevard,1976,antonio san,sucette boulevard,False,male,2000,non-canon
1976_San-Antonio_Concerto-pour-porte-jarrelle,1976,antonio san,concerto pour porte jarrelle,False,male,2000,non-canon
1976_Ajar-Emile-Gary-Romain_Pseudo,1976,emile gary romain ajar,pseudo,True,male,1980,canon
1976_Sarraute-Nathalie_disent-les-imbeciles,1976,nathalie sarraute,disent les imbeciles,True,female,1999,canon
1976_Robbe-Grillet-Alain_Topologie-d-une-cite-fantome,1976,grillet alain robbe,topologie d une cite fantome,True,male,2008,canon
1977_Yourcenar-Marguerite_Archives-du-Nord,1977,marguerite yourcenar,archives du nord,True,female,1987,canon
1977_Pagnol-Marcel_Le-temps-des-amours,1977,marcel pagnol,le temps des amours,False,male,1974,non-canon
1977_Gary-Romain_Charge-d-ame,1977,romain gary,charge d ame,True,male,1980,canon
1977_Modiano-Patrick_Livret-de-famille,1977,patrick modiano,livret de famille,True,male,20--,canon
1977_A-D-G._Juste-un-rigolo,1977,d g. a,juste un rigolo,False,male,2004,non-canon
1977_Ernaux-Annie_Ce-qu-ils-disent-ou-rien,1977,annie ernaux,ce qu ils disent ou rien,True,female,20--,canon
1977_San-Antonio_Remets-ton-slip-gondolier,1977,antonio san,remets ton slip gondolier,False,male,2000,non-canon
1977_A.D.G_Le-grand-mome,1977,a.d.g,le grand mome,False,male,2004,non-canon
1978_Boileau-Narcejac_L-age-bete,1978,narcejac boileau,l age bete,False,male,1989,non-canon
1978_Perec-Georges_La-Vie-mode-d-emploi,1978,georges perec,la vie mode d emploi,True,male,1982,canon
1978_Yourcenar-Marguerite_Nouvelles-Orientales,1978,marguerite yourcenar,nouvelles orientales,True,female,1987,canon
1978_Boileau-Narcejac_Carte-vermeil,1978,narcejac boileau,carte vermeil,False,male,1989,non-canon
1978_Delly_Le-testament-de-Mr.-d'Erquoy,1978,delly,le testament de mr. d'erquoy,False,female,1947,non-canon
1978_Modiano-Patrick_Rue-des-boutiques-obscures,1978,patrick modiano,rue des boutiques obscures,True,male,20--,canon
1978_Perec-Georges_Je-me-souviens,1978,georges perec,je me souviens,True,male,1982,canon
1978_Antelme-Robert_l-espece-humaine,1978,robert antelme,l espece humaine,True,male,1990,canon
1978_Tournier-Michel_Le-Coq-de-bruyere,1978,michel tournier,le coq de bruyere,True,male,2016,canon
1979_Zevaco-Michel_Fiorinda-la-belle,1979,michel zevaco,fiorinda la belle,False,male,1918,non-canon
1979_Ajar-Emile-Gary-Romain_L-angoisse-du-roi-Salomon,1979,emile gary romain ajar,l angoisse du roi salomon,True,male,1980,canon
1979_Zevaco-Michel_Le-Pre-aux-clercs,1979,michel zevaco,le pre aux clercs,False,male,1918,non-canon
1979_Echenoz-Jean_Le-meridien-de-Greenwich,1979,jean echenoz,le meridien de greenwich,True,male,20--,canon
