,text_surronding
Crevel-René_La-mort-difficile_<Pierre-777>_20983,"que , elle aussi , elle aime la peau ,"
Crevel-René_La-mort-difficile_<Pierre-777>_20997,"la chair , et qu' elle n' a jamais hésité"
Crevel-René_La-mort-difficile_<Pierre-777>_21010,"chaque fois , tant qu' elle a pu . Or"
Crevel-René_La-mort-difficile_<Pierre-777>_21033,"contraire de ce qu' attendait Diane , qu' elle n'"
Crevel-René_La-mort-difficile_<Pierre-777>_21036,"qu' attendait Diane , qu' elle n' a pas l'"
Crevel-René_La-mort-difficile_<Pierre-777>_21044,"pas l' habitude de donner ses lèvres et que ,"
Crevel-René_La-mort-difficile_<Pierre-777>_21051,"et que , même à Pierre , elle les a"
Crevel-René_La-mort-difficile_<Pierre-777>_21053,", même à Pierre , elle les a données moins"
Crevel-René_La-mort-difficile_<Pierre-777>_21074,simple et amicale charité . Pierre a donc compris qu'
Crevel-René_La-mort-difficile_<Pierre-777>_21079,Pierre a donc compris qu' elle tenait à lui et
Crevel-René_La-mort-difficile_<Pierre-777>_21082,"compris qu' elle tenait à lui et que même ,"
Crevel-René_La-mort-difficile_<Pierre-777>_21089,"que même , afin qu' il ne s' éloignât point"
Crevel-René_La-mort-difficile_<Pierre-777>_21095,ne s' éloignât point ( Pierre sait du reste que
Crevel-René_La-mort-difficile_<Pierre-777>_21100,Pierre sait du reste que Diane a une telle foi
Crevel-René_La-mort-difficile_<Pierre-777>_21106,"a une telle foi en lui , en son affection"
Crevel-René_La-mort-difficile_<Pierre-777>_21109,"foi en lui , en son affection , qu' elle"
Crevel-René_La-mort-difficile_<Pierre-777>_21113,"en son affection , qu' elle pense que seul un"
Crevel-René_La-mort-difficile_<Pierre-777>_21121,"seul un scrupule pourrait définitivement l' écarter ) , elle"
Crevel-René_La-mort-difficile_<Pierre-777>_21125,"définitivement l' écarter ) , elle accepterait le coeur léger"
Crevel-René_La-mort-difficile_<Pierre-777>_21133,coeur léger de passer à ses yeux et sans doute
Crevel-René_La-mort-difficile_<Pierre-777>_21143,aux yeux des autres pour une jeune fille qui en
Crevel-René_La-mort-difficile_<Pierre-777>_21146,autres pour une jeune fille qui en a vu et
Crevel-René_La-mort-difficile_<Pierre-777>_21160,"couleurs . Avant tout , elle veut que Pierre n'"
Crevel-René_La-mort-difficile_<Pierre-777>_21163,"tout , elle veut que Pierre n' ait jamais à"
Crevel-René_La-mort-difficile_<Pierre-777>_21170,"ait jamais à rougir devant elle , et pour ce"
Crevel-René_La-mort-difficile_<Pierre-777>_21178,"pour ce , non seulement elle accepterait de passer pour"
Crevel-René_La-mort-difficile_<Pierre-777>_21198,"fallait possédée , mais encore elle ne cesse de s'"
Crevel-René_La-mort-difficile_<Pierre-777>_21216,se déclarant par exemple qu' elle ne prêtera l' oreille
Crevel-René_La-mort-difficile_<Pierre-777>_21233,"ou chez des amis , elle essaie d' ignorer l'"
Crevel-René_La-mort-difficile_<Pierre-777>_21273,"de teintes variées , encerclent Pierre d' un arc -"
Crevel-René_La-mort-difficile_<Pierre-777>_21290,transparence du premier baiser de Diane obligea Pierre à saisir
Crevel-René_La-mort-difficile_<Pierre-777>_21292,premier baiser de Diane obligea Pierre à saisir toutes les
Crevel-René_La-mort-difficile_<Pierre-777>_21302,intentions d' une tendresse qui lui était si généreusement vouée
Crevel-René_La-mort-difficile_<Pierre-777>_21316,la fois discrète et passionnée lui valut de nouveaux remords
Crevel-René_La-mort-difficile_<Pierre-777>_21327,l' idée même jusqu' alors lui était inconnue . Il
Crevel-René_La-mort-difficile_<Pierre-777>_21331,alors lui était inconnue . Il se crut enchaîné et
Crevel-René_La-mort-difficile_<Pierre-777>_21339,"enchaîné et , depuis , il s' est maintes fois"
Crevel-René_La-mort-difficile_<Pierre-777>_21391,gestes d' une putain ? Il s' accusait de romantisme
Crevel-René_La-mort-difficile_<Pierre-777>_21412,"mystique , cette formule qui le tenait ému aux larmes"
Crevel-René_La-mort-difficile_<Pierre-777>_21420,"aux larmes , près de Diane , lorsqu' il caressait"
Crevel-René_La-mort-difficile_<Pierre-777>_21423,"près de Diane , lorsqu' il caressait sa nuque ,"
Crevel-René_La-mort-difficile_<Pierre-777>_21425,"Diane , lorsqu' il caressait sa nuque , répétant :"
Crevel-René_La-mort-difficile_<Pierre-777>_21431,"nuque , répétant : « Diane , ma Dianette »"
Crevel-René_La-mort-difficile_<Pierre-777>_21433,"répétant : « Diane , ma Dianette » du ton"
Crevel-René_La-mort-difficile_<Pierre-777>_21455,"plus grand remords , si ce saint s' était borné"
Crevel-René_La-mort-difficile_<Pierre-777>_21463,"était borné à raconter simplement sa propre vie , en"
Crevel-René_La-mort-difficile_<Pierre-777>_21518,"et de paix . « Diane , ma Dianette »"
