,text_surronding
Delly_Le-violon-du-tzigane_<elle-263>_10652,"Je suis désolé , je vous fais toutes mes excuses"
Delly_Le-violon-du-tzigane_<elle-263>_10655,", je vous fais toutes mes excuses . Le gros"
Delly_Le-violon-du-tzigane_<elle-263>_10658,"fais toutes mes excuses . Le gros garçon , si"
Delly_Le-violon-du-tzigane_<elle-263>_10665,"garçon , si arrogant avec ses inférieurs et tous ceux"
Delly_Le-violon-du-tzigane_<elle-263>_10675,qui n' avaient pas reçu ses dons de la fortune
Delly_Le-violon-du-tzigane_<elle-263>_10684,fortune s' aplatissait littéralement devant le fils de l' industriel
Delly_Le-violon-du-tzigane_<elle-263>_10706,glissa sur les lèvres de Reinhold . Tournant presque le
Delly_Le-violon-du-tzigane_<elle-263>_10713,"Tournant presque le dos à Tankred , il prit la"
Delly_Le-violon-du-tzigane_<elle-263>_10715,"le dos à Tankred , il prit la main de"
Delly_Le-violon-du-tzigane_<elle-263>_10720,"il prit la main de Mirka , qui restait collée"
Delly_Le-violon-du-tzigane_<elle-263>_10722,"la main de Mirka , qui restait collée à son"
Delly_Le-violon-du-tzigane_<elle-263>_10726,", qui restait collée à son arbre , toute tremblante"
Delly_Le-violon-du-tzigane_<elle-263>_10733,", toute tremblante . – Tu as eu peur ,"
Delly_Le-violon-du-tzigane_<elle-263>_10738,"Tu as eu peur , petite Mirka ? dit -"
Delly_Le-violon-du-tzigane_<elle-263>_10742,", petite Mirka ? dit - il avec une douceur"
Delly_Le-violon-du-tzigane_<elle-263>_10756,les vibrations habituellement dures de sa voix . C' était
Delly_Le-violon-du-tzigane_<elle-263>_10769,"très courageux , ce que tu as fait là pour"
Delly_Le-violon-du-tzigane_<elle-263>_10774,"tu as fait là pour m' obéir , sachant ce"
Delly_Le-violon-du-tzigane_<elle-263>_10780,"obéir , sachant ce qui t' attendait , n' est"
Delly_Le-violon-du-tzigane_<elle-263>_10801,"parler , tellement l' émotion lui serrait la gorge ."
Delly_Le-violon-du-tzigane_<elle-263>_10834,y paraîtra plus . – Je voudrais la garder toujours
Delly_Le-violon-du-tzigane_<elle-263>_10836,"plus . – Je voudrais la garder toujours , murmura"
Delly_Le-violon-du-tzigane_<elle-263>_10841,"la garder toujours , murmura l' enfant . – Tiens"
Delly_Le-violon-du-tzigane_<elle-263>_10856,". . Pourquoi cela , Mirka ?– Parce qu' elle"
Delly_Le-violon-du-tzigane_<elle-263>_10860,", Mirka ?– Parce qu' elle me rappellera que vous"
Delly_Le-violon-du-tzigane_<elle-263>_10861,Mirka ?– Parce qu' elle me rappellera que vous avez
Delly_Le-violon-du-tzigane_<elle-263>_10864,qu' elle me rappellera que vous avez été si bon
Delly_Le-violon-du-tzigane_<elle-263>_10870,avez été si bon pour moi ! dit - elle
Delly_Le-violon-du-tzigane_<elle-263>_10873,bon pour moi ! dit - elle en rougissant .
