,text_surronding
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19075,"de bonne mine , cela me pousse à vous souhaiter"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19086,"bonheur . Pour cela , je vous le répète ,"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19103,". Cela vaudra mieux pour moi , d' abord ,"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19114,pour vous ensuite . On m' appelle Jean Nividic .
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19124,"Sur ce , l' homme me tourna le dos et"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19149,se retourna une fois vers moi et me cria en
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19151,une fois vers moi et me cria en mettant ses
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19183,"encore là demain matin , mon fils et moi nous"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19186,"matin , mon fils et moi nous prendrons nos mousquets"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19228,"muraille comme un créneau , je vis bientôt sortir ,"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19250,un fusil de munitions . Je serrais les poings de
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19264,lutte était trop inégale et je sentais que le farouche
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19294,de se faire sentir . Je retournai auprès du rivage
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19300,retournai auprès du rivage où j' avais laissé mon canot
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19303,rivage où j' avais laissé mon canot . Je retrouvai
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19306,avais laissé mon canot . Je retrouvai ma bouteille d'
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19308,mon canot . Je retrouvai ma bouteille d' eau douce
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19333,poisson était encore mangeable . Je me restaurai avec avidité
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19345,"plaisir . Tout en mâchant mon poisson salé , je"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19349,"mâchant mon poisson salé , je me mis à réfléchir"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19355,me mis à réfléchir sur mon étrange position . J'
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19359,sur mon étrange position . J' avais agi comme un
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19377,"prendre plus maladroitement . Il me fallait , maintenant ,"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19388,"sans tarder , revenir à mon point de départ en"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19400,explication plausible qui pourrait expliquer ma fugue . Je ne
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19403,pourrait expliquer ma fugue . Je ne me souviens pas
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19418,moment de désespoir dans toute ma vie d' aventures .
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19429,"devant la mer et devant mon canot sans rames ,"
Mac-Orlan-Pierre_Les-clients-du-Bon-Chien-Jaune_<j'-938>_19434,"mon canot sans rames , je me sentais abandonné de"
